Person_ID,Site_ID,taxonomic_group,detailed_outcome,outcome_units,outcome_notes,sampling_method,processing_method,sample_area,sample_depth,fire_severity,comparison_type,last_burned_control,last_burned_treatment,control_mean,control_var,control_n,treatment_mean,treatment_var,treatment_n,before_control_mean,before_control_var,before_control_n,before_treatment_mean,before_treatment_var,before_treatment_n,var_type,comparison_location,precise_p_value,approximate_p_value,control_mean_conservative,treatment_mean_conservative,control_mean_estimate,Control_var_estimate,treatment_mean_estimate,treatment_var_estimate,ag_severity_reported,ag_severity_units,ag_severity_index,bg_severity_reported,bg_severity_units,bg_severity_index,Control_mean_combined,Control_var_combined,Treatment_mean_combined,Treatment_var_combined
Niamh,Polchaninova_2016_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus ovatus,pitfall traps,NA,33.18,0,,unburned vs burned,-999,687,0.1,,20,0.75,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.1,0.75,,,,,,,,,,,0.1,,0.75,
Niamh,Polchaninova_2016_1,Scarabaeoidea,density of individuals,Number of individuals,Melolontha melolontha,pitfall traps,NA,33.18,0,,unburned vs burned,-999,332,0.1,,20,0,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.1,0.0000001,,,,,,,,,,,0.1,,0,
Niamh,Polchaninova_2016_2,Scarabaeoidea,density of individuals,Number of individuals,Melolontha melolontha,pitfall traps,NA,33.18,0,,unburned vs burned,-999,687,0,,20,0,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Polchaninova_2016_1,Scarabaeoidea,density of individuals,Number of individuals,Maladera holosericea,pitfall traps,NA,33.18,0,,unburned vs burned,-999,332,0,,20,0.05,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.05,,,,,,,,,,,0,,0.05,
Niamh,Polchaninova_2016_2,Scarabaeoidea,density of individuals,Number of individuals,Maladera holosericea,pitfall traps,NA,33.18,0,,unburned vs burned,-999,687,0.2,,20,0.25,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.2,0.25,,,,,,,,,,,0.2,,0.25,
Niamh,Polchaninova_2016_1,Scarabaeoidea,density of individuals,Number of individuals,Cetonia aurata,pitfall traps,NA,33.18,0,,unburned vs burned,-999,332,0,,20,0,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Polchaninova_2016_2,Scarabaeoidea,density of individuals,Number of individuals,Cetonia aurata,pitfall traps,NA,33.18,0,,unburned vs burned,-999,687,0.05,,20,0,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.05,0.0000001,,,,,,,,,,,0.05,,0,
Niamh,Polchaninova_2016_1,Scarabaeoidea,density of individuals,Number of individuals,Tropinota hirta ,pitfall traps,NA,33.18,0,,unburned vs burned,-999,332,0,,20,0,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Polchaninova_2016_2,Scarabaeoidea,density of individuals,Number of individuals,Tropinota hirta ,pitfall traps,NA,33.18,0,,unburned vs burned,-999,687,0,,20,0.05,,10,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.05,,,,,,,,,,,0,,0.05,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Dichotomius aff. Laevicollis,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.09,,32,49,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.09,49,,,,,,,,,,,0.09,,49,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Dichotomius aff. Laevicollis,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.09,,32,3.09,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.09,3.09,,,,,,,,,,,0.09,,3.09,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,D. schiffleri,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,1.22,,32,37.94,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,1.22,37.94,,,,,,,,,,,1.22,,37.94,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,D. schiffleri,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,1.22,,32,5.06,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,1.22,5.06,,,,,,,,,,,1.22,,5.06,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,D. geminatus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,3.38,,32,0.03,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3.38,0.03,,,,,,,,,,,3.38,,0.03,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,D. geminatus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,3.38,,32,1.25,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3.38,1.25,,,,,,,,,,,3.38,,1.25,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,D. semisquamosus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0.03,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.03,,,,,,,,,,,0,,0.03,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,D. semisquamosus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0.06,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.06,,,,,,,,,,,0,,0.06,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,D. nisus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.09,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.09,0.0000001,,,,,,,,,,,0.09,,0,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,D. nisus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.09,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.09,0.0000001,,,,,,,,,,,0.09,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Gromphas lacordairei,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Gromphas lacordairei,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus squalidus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,161.03,,32,4.53,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,161.03,4.53,,,,,,,,,,,161.03,,4.53,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Ateuchus squalidus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,161.03,,32,70.72,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,161.03,70.72,,,,,,,,,,,161.03,,70.72,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon staigi,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0.84,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.84,,,,,,,,,,,0,,0.84,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Canthon staigi,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,C. lituratus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.56,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.56,0.0000001,,,,,,,,,,,0.56,,0,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,C. lituratus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.56,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.56,0.0000001,,,,,,,,,,,0.56,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Trichillum externepunctatum,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.44,,32,0.03,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.44,0.03,,,,,,,,,,,0.44,,0.03,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Trichillum externepunctatum,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.44,,32,0.03,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.44,0.03,,,,,,,,,,,0.44,,0.03,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus aff. Hirculus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.03,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.03,0.0000001,,,,,,,,,,,0.03,,0,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Onthophagus aff. Hirculus,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.03,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.03,0.0000001,,,,,,,,,,,0.03,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,‘Pedaridium’ bidens,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,‘Pedaridium’ bidens,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0,,32,0,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.0000001,0.0000001,,,,,,,,,,,0,,0,
Niamh,Vieira_2008_1,Scarabaeoidea,density of individuals,Number of individuals,Aphodiinae sp,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.16,,32,0.13,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.16,0.13,,,,,,,,,,,0.16,,0.13,
Niamh,Vieira_2008_2,Scarabaeoidea,density of individuals,Number of individuals,Aphodiinae sp,pitfall traps,NA,78.54,0,,unburned vs burned,-999,1095,0.16,,32,0.06,,32,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,0.16,0.06,,,,,,,,,,,0.16,,0.06,
Niamh,Campbell_2007_1,Scarabaeoidea,density of individuals,Number of individuals,2003,Malaise traps,NA,NA,NA,,unburned vs burned,1825,674,0,0,15,2,1,15,-999,-999,-999,-999,-999,-999,Standard error,Table 2,,>0.05,0.0000001,2,,,,,,,,,,,0,0,2,1
Niamh,Campbell_2007_1,Scarabaeoidea,density of individuals,Number of individuals,2004,Malaise traps,NA,NA,NA,,unburned vs burned,1825,674,14,4,15,15.5,8.5,15,-999,-999,-999,-999,-999,-999,Standard error,Table 2,,>0.05,14,15.5,,,,,,,,,,,14,4,15.5,8.5
Niamh,Davis_1998_1,Scarabaeoidea,density of individuals,Number of individuals,8 weeks postburn,pitfall traps,NA,NA,0,,unburned vs burned,-999,56,89,12.9,25,74.7,26.9,25,-999,-999,-999,-999,-999,-999,Standard error,Table 4.3,,,89,74.7,,,,,Grass cover,Mean (dm),83,,,,89,12.9,74.7,26.9
Niamh,Davis_1998_2,Scarabaeoidea,density of individuals,Number of individuals,10 weeks postburn,pitfall traps,NA,NA,0,,unburned vs burned,-999,70,12.2,3.6,25,19.5,4.9,25,-999,-999,-999,-999,-999,-999,Standard error,Table 4.3,,,12.2,19.5,,,,,Grass cover,Mean (dm),41,,,,12.2,3.6,19.5,4.9
Niamh,Davis_1998_3,Scarabaeoidea,density of individuals,Number of individuals,12 weeks postburn,pitfall traps,NA,NA,0,,unburned vs burned,-999,84,29.3,13.4,25,32.2,15.3,25,-999,-999,-999,-999,-999,-999,Standard error,Table 4.3,,,29.3,32.2,,,,,Grass cover,Mean (dm),41,,,,29.3,13.4,32.2,15.3
Niamh,Davis_1998_4,Scarabaeoidea,density of individuals,Number of individuals,14 weeks postburn,pitfall traps,NA,NA,0,,unburned vs burned,-999,98,8,3,25,7.2,3,25,-999,-999,-999,-999,-999,-999,Standard error,Table 4.3,,,8,7.2,,,,,Grass cover,Mean (dm),41,,,,8,3,7.2,3
Niamh,Davis_1998_5,Scarabaeoidea,density of individuals,Number of individuals,16 months postburn,pitfall traps,NA,NA,0,,unburned vs burned,-999,487,25.7,3.6,25,23.2,13.6,25,-999,-999,-999,-999,-999,-999,Standard error,Table 4.3,,,25.7,23.2,,,,,Grass cover,Mean (dm),70,,,,25.7,3.6,23.2,13.6
Niamh,Collett_1995_1,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,2.54,0,,unburned vs burned,18250,,0.4,,20,0.8,,20,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 2,,,0.4,0.8,,,,,,,,,,,0.4,,0.8,
Niamh,Collett_1995_1,Scarabaeoidea,species richness,Number of species,,pitfall traps,NA,2.54,0,,unburned vs burned,18250,,0.3,,20,0.3,,20,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 2,,,0.3,0.3,,,,,,,,,,,0.3,,0.3,
Niamh,Brown_2016_1,Scarabaeoidea,density of individuals,Number of individuals,,Malaise traps,NA,NA,NA,,unburned vs burned,548,2555,0.892351275,0.347025496,52,0.552407932,0.134560907,52,-999,-999,-999,-999,-999,-999,Standard error,Figure 2,,,0.892351275,0.552407932,,,,,,,,,,,0.892351275,0.347025496,0.552407932,0.134560907
Niamh,Brown_2016_2,Scarabaeoidea,density of individuals,Number of individuals,,Malaise traps,NA,NA,NA,,unburned vs burned,548,8395,0.892351275,0.347025496,52,0.417847025,0.19121813,52,-999,-999,-999,-999,-999,-999,Standard error,Figure 2,,,0.892351275,0.417847025,,,,,,,,,,,0.892351275,0.347025496,0.417847025,0.19121813
Niamh,Brown_2016_3,Scarabaeoidea,density of individuals,Number of individuals,,Malaise traps,NA,NA,NA,,unburned vs burned,548,15695,0.892351275,0.347025496,52,1.635977337,0.644475921,52,-999,-999,-999,-999,-999,-999,Standard error,Figure 2,,,0.892351275,1.635977337,,,,,,,,,,,0.892351275,0.347025496,1.635977337,0.644475921
Niamh,Brown_2016_4,Scarabaeoidea,density of individuals,Number of individuals,,Malaise traps,NA,NA,NA,,unburned vs burned,548,18250,0.892351275,0.347025496,52,0.495750708,0.339943343,52,-999,-999,-999,-999,-999,-999,Standard error,Figure 2,,,0.892351275,0.495750708,,,,,,,,,,,0.892351275,0.347025496,0.495750708,0.339943343
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Euphoria inda,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0.258,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.258,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.258,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Euphoria inda,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.258,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.258,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.258,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Aphodiinae sp,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0.144,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.144,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.144,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Aphodiinae sp,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.144,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.144,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.144,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Canthon sp,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0.008,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.008,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.008,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Canthon sp,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.008,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.008,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.008,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Copris sp.,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Copris sp.,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.017,0.017,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.017,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.017,0.017,0,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis obscura,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0.004,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.004,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.004,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis obscura,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.004,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.004,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.004,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis sp.1,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0.002,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.002,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.002,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis sp.1,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.01,0.005,38,0.002,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.01,0.002,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.01,0.005,0.002,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis sp. 2,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0.02,0.008,38,0.012,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.02,0.012,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.02,0.008,0.012,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Diplotaxis sp. 2,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.043,0.011,38,0.012,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.043,0.012,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.043,0.011,0.012,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 1,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0.005,0.005,38,0.008,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.005,0.008,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.005,0.005,0.008,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 1,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.008,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.008,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.008,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 2,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0.003,0.003,38,0.002,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.003,0.002,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.003,0.003,0.002,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 2,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.002,0.002,38,0.002,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.002,0.002,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.002,0.002,0.002,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 3,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0.008,0.006,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.008,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.008,0.006,0,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 3,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.012,0.006,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.012,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.012,0.006,0,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 4,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0,0,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 4,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0.008,0.007,38,0,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.008,0.0000001,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.008,0.007,0,
Niamh,Higgins_2014_1,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 5,pitfall traps,NA,8.04,0,,unburned vs burned,109500,1995,0.038,0.01,38,0.004,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.038,0.004,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0.038,0.01,0.004,
Niamh,Higgins_2014_2,Scarabaeoidea,density of individuals,Number of individuals,Scarabaeid sp. 5,pitfall traps,NA,8.04,0,,unburned vs burned,146000,1995,0,0,38,0.004,,200,-999,-999,-999,-999,-999,-999,Standard error,Table A1,,,0.0000001,0.004,,,,,Basal area of live juniper and pinyon,Mean % cover (median of both plant types),100,Litter cover,Mean %,82,0,0,0.004,
Niamh,Kayna?_2017_1,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,38.48,0,,unburned vs burned,18250,1095,3,,32,5,,48,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3,5,,,,,,,,,,,3,,5,
Niamh,Kayna?_2017_2,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,38.48,0,,unburned vs burned,18250,2190,3,,32,4,,48,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3,4,,,,,,,,,,,3,,4,
Niamh,Kayna?_2017_3,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,38.48,0,,unburned vs burned,18250,3285,3,,32,3,,48,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3,3,,,,,,,,,,,3,,3,
Niamh,Kayna?_2017_4,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,38.48,0,,unburned vs burned,18250,5840,3,,32,2,,48,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3,2,,,,,,,,,,,3,,2,
Niamh,Kayna?_2017_5,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,38.48,0,,unburned vs burned,18250,9490,3,,32,1,,48,-999,-999,-999,-999,-999,-999,No variability measure reported,Table 1,,,3,1,,,,,,,,,,,3,,1,
Niamh,Callaham_2003_1,Scarabaeoidea,density of individuals,Number of individuals,,soil monolith,hand sorting,1000.00,40,,unburned vs burned,-999,214,1.231671554,0.862170088,32,4.967741935,1.642228739,32,-999,-999,-999,-999,-999,-999,Standard error,Figure 7,,>0.10,1.231671554,4.967741935,,,,,,,,,,,1.231671554,0.862170088,4.967741935,1.642228739
Niamh,Callaham_2003_1,Scarabaeoidea,biomass,Biomass,,soil monolith,hand sorting,1000.00,40,,unburned vs burned,-999,214,0.041055718,0.082111437,32,3.7771261,2.134897361,32,-999,-999,-999,-999,-999,-999,Standard error,Figure 7,,>0.10,0.041055718,3.7771261,,,,,,,,,,,0.041055718,0.082111437,3.7771261,2.134897361
Niamh,Hosler_2021_1,Scarabaeoidea,density of individuals,Number of individuals,Median,pitfall traps,NA,63.62,0,,unburned vs burned,-999,306,1.053658537,3.339805825,10,0.585365854,3.281553398,10,-999,-999,-999,-999,-999,-999,Range,Figure 2,,,1.053658537,0.585365854,1.624,1.039,1.302,1.058,,,,,,,1.624,1.039,1.302,1.058
Niamh,deAndrade_2011_1,Scarabaeoidea,density of individuals,Number of individuals,,Flight intercept traps,NA,20000.00,NA,,unburned vs burned,-999,365,8.37,2,32,8.09,2.3,32,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,8.37,8.09,,,,,,,,,,,8.37,2,8.09,2.3
Niamh,deAndrade_2011_2,Scarabaeoidea,density of individuals,Number of individuals,,pitfall traps,NA,176.71,0,,unburned vs burned,-999,365,13.87,2.4,32,12.92,4.8,32,-999,-999,-999,-999,-999,-999,Standard error,Table 1,,,13.87,12.92,,,,,,,,,,,13.87,2.4,12.92,4.8
